utility_id_ferc1,plant_name_ferc1,utility_name_ferc1,capacity_mw,plant_table
117,leased plants :,niagara mohawk power corporation,0.0,f1_gnrt_plant
117,lighthouse hill (project no. 11408),niagara mohawk power corporation,8.0,f1_gnrt_plant
117,lighthouse hill (project no. 11408)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,macomb (project no. 7321),niagara mohawk power corporation,1.0,f1_gnrt_plant
117,macomb (project no. 7321)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,marble street (project no. 2442),niagara mohawk power corporation,5.0,f1_gnrt_plant
117,mechanicville ( project no. 6032 ),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,mechanicville (project no. 2500),niagara mohawk power corporation,5.0,f1_gnrt_plant
117,mechanicville (project no. 6032),niagara mohawk power corporation,17.0,f1_gnrt_plant
117,mechanicville (project no. 6032)(retired),niagara mohawk power corporation,2.6,f1_gnrt_plant
117,middle falls (project no. 8610)(note 8),niagara mohawk power corporation,3.1,f1_gnrt_plant
117,minetto (project no. 2474),niagara mohawk power corporation,8.0,f1_gnrt_plant
117,minetto (project no. 2474)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,moreau (project no. 2482),niagara mohawk power corporation,5.0,f1_gnrt_plant
117,moreau (project no. 5276),niagara mohawk power corporation,4.8,f1_gnrt_plant
117,moshier (project no. 2645),niagara mohawk power corporation,8.0,f1_gnrt_plant
117,moshier (project no. 2645)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,nine mile 1,niagara mohawk power corporation,642.0,f1_steam
117,nine mile 2,niagara mohawk power corporation,498.0,f1_steam
117,nine mile point diesel - unit 1,niagara mohawk power corporation,5.0,f1_gnrt_plant
117,nine mile point diesel - unit 2,niagara mohawk power corporation,3.0,f1_gnrt_plant
117,nine mile unit 1,niagara mohawk power corporation,642.0,f1_steam
117,nine mile unit 2,niagara mohawk power corporation,498.0,f1_steam
117,norfolk (project no. 2330),niagara mohawk power corporation,5.0,f1_gnrt_plant
117,norfolk (project no. 2330)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,norwood (project no. 2330),niagara mohawk power corporation,2.0,f1_gnrt_plant
117,norwood (project no. 2330)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,oak orchard ( project no. 3452 ),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,oak orchard (project no. 3452),niagara mohawk power corporation,1.0,f1_gnrt_plant
117,oak orchard (project no. 3452)(note 3),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,oswegatchie (project no. 2713),niagara mohawk power corporation,1.0,f1_gnrt_plant
117,oswegatchie (project no. 2713)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,oswego,niagara mohawk power corporation,1927.0,f1_steam
117,oswego diesel,niagara mohawk power corporation,2.0,f1_gnrt_plant
117,oswego falls - east (project no. 5984),niagara mohawk power corporation,4.5,f1_gnrt_plant
117,oswego falls - east (project no. 5984)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,oswego falls - east side (5984),niagara mohawk power corporation,5.0,f1_gnrt_plant
117,oswego falls - west (project no. 5984),niagara mohawk power corporation,2.5,f1_gnrt_plant
117,oswego falls - west (project no. 5984)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,oswego falls - west side (5984),niagara mohawk power corporation,4.0,f1_gnrt_plant
117,other / internal combustion :,niagara mohawk power corporation,0.0,f1_gnrt_plant
117,other hydro costs:,niagara mohawk power corporation,,f1_gnrt_plant
117,other/internal combustion,niagara mohawk power corporation,,f1_gnrt_plant
117,parishville (project no. 10461),niagara mohawk power corporation,2.0,f1_gnrt_plant
117,parishville (project no. 10461)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,piercefield (project no. 7387),niagara mohawk power corporation,3.0,f1_gnrt_plant
117,piercefield (project no. 7387)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,pleasant lake reservoir,niagara mohawk power corporation,,f1_gnrt_plant
117,pleasant lake reservoir (note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,"power new york as of may 12, 2000.",niagara mohawk power corporation,0.0,f1_gnrt_plant
117,prospect,niagara mohawk power corporation,17.0,f1_hydro
117,quit claim deed - st. lawrence county,niagara mohawk power corporation,,f1_gnrt_plant
117,rainbow,niagara mohawk power corporation,23.0,f1_hydro
117,raymondville (project no. 2330),niagara mohawk power corporation,2.0,f1_gnrt_plant
117,raymondville (project no. 2330)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,remote terminal units,niagara mohawk power corporation,,f1_gnrt_plant
117,research and development costs (hydros),niagara mohawk power corporation,,f1_gnrt_plant
117,reservoirs,niagara mohawk power corporation,,f1_gnrt_plant
117,roseton,niagara mohawk power corporation,311.0,f1_steam
117,rotterdam,niagara mohawk power corporation,0.0,f1_steam
117,schaghticoke,niagara mohawk power corporation,15.0,f1_hydro
117,school street,niagara mohawk power corporation,39.0,f1_hydro
117,schuylerville (project no. 8606),niagara mohawk power corporation,1.0,f1_gnrt_plant
117,schuylerville (project no. 8606)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,sewalls (project no. 2569),niagara mohawk power corporation,2.0,f1_gnrt_plant
117,sewalls island (project no. 2569),niagara mohawk power corporation,2.0,f1_gnrt_plant
117,sewalls island (project no. 2569)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,sherman island,niagara mohawk power corporation,29.0,f1_hydro
117,soft maple,niagara mohawk power corporation,15.0,f1_hydro
117,south colton,niagara mohawk power corporation,19.0,f1_hydro
117,south edwards (project no. 2713),niagara mohawk power corporation,3.0,f1_gnrt_plant
117,south edwards (project no. 2713)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,south glens falls (project no. 2482),niagara mohawk power corporation,4.0,f1_gnrt_plant
117,south glens falls (project no. 5461),niagara mohawk power corporation,14.0,f1_gnrt_plant
117,south glens falls (project no. 5461)(note 9),niagara mohawk power corporation,14.0,f1_gnrt_plant
117,spier falls,niagara mohawk power corporation,44.0,f1_hydro
117,stark,niagara mohawk power corporation,23.0,f1_hydro
117,stewarts bridge,niagara mohawk power corporation,30.0,f1_hydro
117,stuyvesant falls (project no. 2696),niagara mohawk power corporation,3.0,f1_gnrt_plant
117,stuyvesant falls (project no. 2696)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,sugar island (project no. 2320),niagara mohawk power corporation,5.0,f1_gnrt_plant
117,sugar island (project no. 2320)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,talcville,niagara mohawk power corporation,0.0,f1_gnrt_plant
117,talcville hydro station(project no. 4402),niagara mohawk power corporation,1.0,f1_gnrt_plant
117,talcville hydro station(project no. 4402)(note 1,niagara mohawk power corporation,0.0,f1_gnrt_plant
117,taylorville (project no. 2645),niagara mohawk power corporation,5.0,f1_gnrt_plant
117,taylorville (project no. 2645)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,theresa (project no. 0086),niagara mohawk power corporation,1.0,f1_gnrt_plant
117,theresa (project no. 4486)(note 10),niagara mohawk power corporation,1.6,f1_gnrt_plant
117,trenton,niagara mohawk power corporation,24.0,f1_hydro
117,trenton hydro,niagara mohawk power corporation,23.6,f1_hydro
117,unallocated - hydros,niagara mohawk power corporation,,f1_gnrt_plant
117,unallocated hydros,niagara mohawk power corporation,0.0,f1_gnrt_plant
117,union falls (project no. 4472)(note 11),niagara mohawk power corporation,2.6,f1_gnrt_plant
117,varick (project no. 2474),niagara mohawk power corporation,9.0,f1_gnrt_plant
117,varick (project no. 2474)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,waterport ( project no. 2667 ),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,waterport (project no. 2667),niagara mohawk power corporation,5.0,f1_gnrt_plant
117,waterport (project no. 2667)(note 3),niagara mohawk power corporation,0.0,f1_gnrt_plant
117,yaleville (project no. 9222),niagara mohawk power corporation,1.0,f1_gnrt_plant
117,yaleville (project no. 9222)(note 1),niagara mohawk power corporation,0.0,f1_gnrt_plant
118,seabr0ok,north atlantic energy corporation,446.89,f1_steam
118,seabrook,north atlantic energy corporation,425.8,f1_steam
119,d. h. mitchell,northern indiana public service company,529.0,f1_steam
119,d.h.mitchell,northern indiana public service company,529.0,f1_steam
119,r.m.schahfer,northern indiana public service company,1943.0,f1_steam
120,disbursed generation,northern states power company (minnesota),0.0,f1_gnrt_plant
120,lower dam 1887->,northern states power company (minnesota),8.0,f1_gnrt_plant
120,na,northern states power company (minnesota),,f1_steam
120,pathfinder,northern states power company (minnesota),75.0,f1_steam
120,test,northern states power company (minnesota),0.0,f1_steam
120,wind turbine plant,northern states power company (minnesota),0.0,f1_gnrt_plant
122,aberdeen g,northwestern corporation,28.8,f1_steam
122,big stone (1),northwestern corporation,106.65,f1_steam
122,coyote (1),northwestern corporation,45.58,f1_steam
122,"huron, gt",northwestern corporation,15.0,f1_steam
122,milltown,northwestern corporation,3.2,f1_gnrt_plant
122,neal 4,northwestern corporation,55.56,f1_steam
122,yankton new,northwestern corporation,13.53,f1_steam
123,balsam lake,northwestern wisconsin electric company,0.07,f1_gnrt_plant
123,black brook dam,northwestern wisconsin electric company,0.65,f1_gnrt_plant
123,clam falls #1,northwestern wisconsin electric company,0.11,f1_gnrt_plant
123,clam river dam,northwestern wisconsin electric company,1.2,f1_gnrt_plant
123,danbury #1 (old),northwestern wisconsin electric company,0.48,f1_gnrt_plant
123,danbury #2 (new),northwestern wisconsin electric company,0.6,f1_gnrt_plant
123,hydro,northwestern wisconsin electric company,0.0,f1_gnrt_plant
123,hydroelectric,northwestern wisconsin electric company,,f1_gnrt_plant
123,n/a,northwestern wisconsin electric company,0.0,f1_steam
124,na,ocean state power,0.0,f1_steam
126,-------------------,ohio edison company,0.0,f1_gnrt_plant
126,------------------------,ohio edison company,0.0,f1_gnrt_plant
126,---------------------------------,ohio edison company,,f1_gnrt_plant
126,-----------------------------------,ohio edison company,,f1_gnrt_plant
126,b. mansfield,ohio edison company,1233.0,f1_steam
126,b.mansfield,ohio edison company,1233.0,f1_steam
126,beaver val,ohio edison company,710.0,f1_steam
126,bruce mansfield,ohio edison company,1233.0,f1_steam
126,burger,ohio edison company,6.0,f1_gnrt_plant
126,combustion turbine,ohio edison company,0.0,f1_gnrt_plant
126,edgewater,ohio edison company,105.0,f1_steam
126,edgewater g. t.,ohio edison company,50.0,f1_steam
126,internal combustion,ohio edison company,0.0,f1_gnrt_plant
126,leased diesel generators,ohio edison company,47.5,f1_gnrt_plant
126,mad river,ohio edison company,46.0,f1_steam
126,mad river g. t.,ohio edison company,51.0,f1_steam
126,new castle,ohio edison company,3.0,f1_gnrt_plant
126,niles,ohio edison company,266.0,f1_steam
126,niles g. t.,ohio edison company,23.0,f1_steam
126,perry #1,ohio edison company,391.0,f1_steam
126,r. e. burger,ohio edison company,419.0,f1_steam
126,r.e. burger,ohio edison company,419.0,f1_steam
126,r.e.burger,ohio edison company,531.0,f1_steam
126,w. h. sammis,ohio edison company,2102.0,f1_steam
126,w. h. sammis c. t.,ohio edison company,11.0,f1_steam
126,w.h. sammis,ohio edison company,2102.0,f1_steam
126,w.h. sammis c.t.,ohio edison company,11.0,f1_steam
126,w.h.sammis,ohio edison company,2102.0,f1_steam
126,west lorain,ohio edison company,139.0,f1_steam
126,west lorain g. t.,ohio edison company,139.0,f1_steam
126,west lorain g.t.,ohio edison company,139.0,f1_steam
127,amos - opco share,ohio power company,867.0,f1_steam
127,amos opco share,ohio power company,867.0,f1_steam
127,amos total,ohio power company,2933.0,f1_steam
127,amos total plant,ohio power company,2933.0,f1_steam
127,amos-opco,ohio power company,867.0,f1_steam
127,cardinal tot. plt.,ohio power company,1881.0,f1_steam
127,cardinal total plant,ohio power company,1881.0,f1_steam
127,cardinal-op share,ohio power company,615.0,f1_steam
127,muskingum river,ohio power company,1530.0,f1_steam
127,sporn opco share,ohio power company,801.0,f1_steam
127,sporn total,ohio power company,1106.0,f1_steam
127,sporn total plant,ohio power company,1106.0,f1_steam
128,kyger creeek,ohio valley electric corporation,1086.3,f1_steam
129,n. anna,old dominion electric cooperative,229.0,f1_steam
129,not applicable,old dominion electric cooperative,0.0,f1_gnrt_plant
131,(a) plant cost at 12/31/98 included the,"orange and rockland utilities, inc",0.0,f1_gnrt_plant
131,"(b) included deferred fuel of $1,268","orange and rockland utilities, inc",0.0,f1_gnrt_plant
131,"(c) included deferred fuel of $26,532","orange and rockland utilities, inc",0.0,f1_gnrt_plant
131,bowline,"orange and rockland utilities, inc",1242.0,f1_steam
131,bowline *,"orange and rockland utilities, inc",1242.0,f1_steam
131,conformity with fasb no. 71 and,"orange and rockland utilities, inc",0.0,f1_gnrt_plant
131,ferc order no. 390.,"orange and rockland utilities, inc",0.0,f1_gnrt_plant
131,gas turbines,"orange and rockland utilities, inc",0.0,f1_gnrt_plant
131,generating units capitalized in,"orange and rockland utilities, inc",0.0,f1_gnrt_plant
131,grahamsville,"orange and rockland utilities, inc",18.0,f1_hydro
131,hillburn,"orange and rockland utilities, inc",42.0,f1_gnrt_plant
131,lovett,"orange and rockland utilities, inc",495.0,f1_steam
131,mongaup,"orange and rockland utilities, inc",4.0,f1_hydro
131,remaining value of two leased,"orange and rockland utilities, inc",0.0,f1_gnrt_plant
131,rio,"orange and rockland utilities, inc",10.0,f1_hydro
131,shoemaker,"orange and rockland utilities, inc",42.0,f1_gnrt_plant
131,swinging bridge,"orange and rockland utilities, inc",12.0,f1_hydro
132,internal combustion,otter tail power company,,f1_gnrt_plant
132,jamestown unit 1,otter tail power company,24.1,f1_steam
132,jamestown unit 2,otter tail power company,24.1,f1_steam
132,lake preston unit 1,otter tail power company,24.1,f1_steam
132,portable 148,otter tail power company,0.4,f1_gnrt_plant
133,(a) mokelumne common,pacific gas and electric company,0.0,f1_hydro
133,(a)(f) electra,pacific gas and electric company,89.1,f1_hydro
133,(a)(f)salt spring1&2,pacific gas and electric company,39.05,f1_hydro
133,(a)(f)tiger creek,pacific gas and electric company,51.0,f1_hydro
133,(a)(f)west point,pacific gas and electric company,13.6,f1_hydro
133,(b) belden,pacific gas and electric company,117.9,f1_hydro
133,(b) butt valley,pacific gas and electric company,36.0,f1_hydro
133,(b) caribou no. 1,pacific gas and electric company,75.0,f1_hydro
133,(b) caribou no. 2,pacific gas and electric company,109.8,f1_hydro
133,(b) cresta,pacific gas and electric company,67.5,f1_hydro
133,(b) poe,pacific gas and electric company,142.83,f1_hydro
133,(b) rock creek,pacific gas and electric company,113.4,f1_hydro
133,(b) stanislaus,pacific gas and electric company,81.39,f1_hydro
133,(b)feather river com,pacific gas and electric company,0.0,f1_hydro
133,(continued on page 410-1),pacific gas and electric company,0.0,f1_gnrt_plant
133,(d) drum no. 1,pacific gas and electric company,49.2,f1_hydro
133,(d) drum no.2,pacific gas and electric company,44.1,f1_hydro
133,(d) dutch flat,pacific gas and electric company,22.0,f1_hydro
133,(d) halsey,pacific gas and electric company,12.0,f1_hydro
133,(e) a.g. wishon,pacific gas and electric company,12.8,f1_hydro
133,(e) kerckhoff no. 2,pacific gas and electric company,139.5,f1_hydro
133,(e)kerckhoff no. 1,pacific gas and electric company,34.08,f1_hydro
133,(e-1) balch no.1,pacific gas and electric company,31.0,f1_hydro
133,(e-1) haas,pacific gas and electric company,135.0,f1_hydro
133,(e-1) kings river,pacific gas and electric company,44.1,f1_hydro
133,(n) contra costa,pacific gas and electric company,718.0,f1_steam
133,(n) pittsburg,pacific gas and electric company,2028.9,f1_steam
133,(n)(s)contra costa,pacific gas and electric company,718.0,f1_steam
133,(n)(t)moss landing,pacific gas and electric company,1623.6,f1_steam
133,(p) mobile unit 2,pacific gas and electric company,13.3,f1_steam
133,(p) mobile unit 3,pacific gas and electric company,13.3,f1_steam
133,(r) retired in 1989. these plants are included,pacific gas and electric company,0.0,f1_gnrt_plant
133,.,pacific gas and electric company,0.0,f1_steam
133,a. g. wishon,pacific gas and electric company,12.8,f1_hydro
133,a.g.wishon,pacific gas and electric company,12.8,f1_hydro
133,alta (d) ferc no. 2310,pacific gas and electric company,2.0,f1_gnrt_plant
133,alta ferc no. 2310,pacific gas and electric company,2.0,f1_gnrt_plant
133,angels (g) ferc no. 2699,pacific gas and electric company,1.4,f1_gnrt_plant
133,angels (g) ferc no. 2699 [note:sold 7-18-96],pacific gas and electric company,1.4,f1_gnrt_plant
133,angels ferc no.2699 (sold 7/18/96),pacific gas and electric company,0.0,f1_gnrt_plant
133,avon (r),pacific gas and electric company,40.0,f1_gnrt_plant
133,centerville ferc no. 803,pacific gas and electric company,6.4,f1_gnrt_plant
133,charged,pacific gas and electric company,0.0,f1_gnrt_plant
133,charged.,pacific gas and electric company,0.0,f1_gnrt_plant
133,chili bar ferc no. 2155,pacific gas and electric company,7.02,f1_gnrt_plant
133,coal canyon (c) ferc no. 803,pacific gas and electric company,1.0,f1_gnrt_plant
133,coal canyon (c) nl,pacific gas and electric company,0.8,f1_gnrt_plant
133,coal canyon ferc no. 803,pacific gas and electric company,1.0,f1_gnrt_plant
133,contra costa,pacific gas and electric company,718.0,f1_steam
133,courtright dam&res,pacific gas and electric company,0.0,f1_hydro
133,courtright dam&res.,pacific gas and electric company,0.0,f1_hydro
133,cow creek ferc no. 606,pacific gas and electric company,1.44,f1_gnrt_plant
133,crane valley (e) ferc no. 1354,pacific gas and electric company,0.88,f1_gnrt_plant
133,crane valley ferc no. 1354,pacific gas and electric company,0.99,f1_gnrt_plant
133,de sabla common,pacific gas and electric company,0.0,f1_hydro
133,deer creek (d) ferc no. 2310,pacific gas and electric company,5.5,f1_gnrt_plant
133,deer creek ferc no. 2310,pacific gas and electric company,5.5,f1_gnrt_plant
133,diablo canyon u 1&2,pacific gas and electric company,2301.0,f1_steam
133,diablo canyon u1&2,pacific gas and electric company,2301.0,f1_steam
133,drum division mobile diesel generator,pacific gas and electric company,0.25,f1_gnrt_plant
133,drum/spaulding com,pacific gas and electric company,0.0,f1_hydro
133,drum/spaulding com.,pacific gas and electric company,0.0,f1_hydro
133,el dorado,pacific gas and electric company,20.0,f1_hydro
133,feather river com.,pacific gas and electric company,0.0,f1_hydro
133,feather river common,pacific gas and electric company,0.0,f1_hydro
133,generating plants,pacific gas and electric company,0.0,f1_gnrt_plant
133,geysers,pacific gas and electric company,1353.87,f1_steam
133,hamilton branch nl,pacific gas and electric company,5.39,f1_gnrt_plant
133,hat creek no.1,pacific gas and electric company,10.0,f1_hydro
133,humboldt bay 1&2,pacific gas and electric company,102.4,f1_steam
133,humboldt u1&2,pacific gas and electric company,102.4,f1_steam
133,"hunters point u2,3,4",pacific gas and electric company,371.35,f1_steam
133,hunters pt unit 1,pacific gas and electric company,56.2,f1_steam
133,hunters pt unt 2&3,pacific gas and electric company,200.1,f1_steam
133,hunters pt unt 2-3-4,pacific gas and electric company,371.35,f1_steam
133,hydroelectric,pacific gas and electric company,0.0,f1_gnrt_plant
133,hydroelectric generating plants,pacific gas and electric company,0.0,f1_gnrt_plant
133,hydroelectric generating plants :,pacific gas and electric company,0.0,f1_gnrt_plant
133,inskip ferc no. 1121,pacific gas and electric company,7.65,f1_gnrt_plant
133,internal combustion :,pacific gas and electric company,0.0,f1_gnrt_plant
133,kern,pacific gas and electric company,0.0,f1_steam
133,kern power plant,pacific gas and electric company,0.0,f1_steam
133,kilarc ferc no. 606,pacific gas and electric company,3.0,f1_gnrt_plant
133,king river,pacific gas and electric company,48.6,f1_hydro
133,lime saddle (c) nl,pacific gas and electric company,1.6,f1_gnrt_plant
133,lime saddle (c) nl ferc 803,pacific gas and electric company,2.0,f1_gnrt_plant
133,lime saddle ferc 803,pacific gas and electric company,2.0,f1_gnrt_plant
133,martinez (r),pacific gas and electric company,40.0,f1_gnrt_plant
133,mble unit 1 at cc,pacific gas and electric company,13.3,f1_steam
133,merced falls ferc no. 2467,pacific gas and electric company,3.44,f1_gnrt_plant
133,miscellaneous minor nl,pacific gas and electric company,0.0,f1_gnrt_plant
133,mmobile u2 at humbol,pacific gas and electric company,13.3,f1_steam
133,mobile u3 at humbold,pacific gas and electric company,13.3,f1_steam
133,mokelumne common,pacific gas and electric company,0.0,f1_hydro
133,morro bay,pacific gas and electric company,1056.0,f1_steam
133,moss landing,pacific gas and electric company,1623.6,f1_steam
133,murphys (g) ferc no. 2019,pacific gas and electric company,3.6,f1_gnrt_plant
133,murphys (g) ferc no. 2019 [note:sold 7-18-96],pacific gas and electric company,3.6,f1_gnrt_plant
133,murphys ferc no.2019 (sold 7/18/96),pacific gas and electric company,0.0,f1_gnrt_plant
133,narrows ferc no. 1403,pacific gas and electric company,9.35,f1_gnrt_plant
133,nl = no federal license required,pacific gas and electric company,,f1_gnrt_plant
133,nl no federal license required,pacific gas and electric company,0.0,f1_gnrt_plant
133,notes,pacific gas and electric company,0.0,f1_gnrt_plant
133,oak flat ferc no. 2105,pacific gas and electric company,1.4,f1_gnrt_plant
133,oakflat ferc no. 2105,pacific gas and electric company,1.4,f1_gnrt_plant
133,oakland,pacific gas and electric company,201.2,f1_steam
133,oleum (r),pacific gas and electric company,80.0,f1_gnrt_plant
133,on this report as o&m costs are still being,pacific gas and electric company,0.0,f1_gnrt_plant
133,phoenix (i) ferc no. 1061,pacific gas and electric company,1.6,f1_gnrt_plant
133,phoenix ferc no. 1061,pacific gas and electric company,1.6,f1_gnrt_plant
133,pit no. 1,pacific gas and electric company,56.0,f1_hydro
133,pittsburg,pacific gas and electric company,2028.9,f1_steam
133,please see attach,pacific gas and electric company,0.0,f1_gnrt_plant
133,potrero unit 3,pacific gas and electric company,217.9,f1_steam
133,potrero units 4-5-6,pacific gas and electric company,201.2,f1_steam
133,potter valley ferc no. 77,pacific gas and electric company,9.04,f1_gnrt_plant
133,refineries:,pacific gas and electric company,0.0,f1_gnrt_plant
133,san joaquin no. 1-a (e) ferc no. 1354,pacific gas and electric company,0.42,f1_gnrt_plant
133,san joaquin no. 1-a ferc no. 1354,pacific gas and electric company,0.42,f1_gnrt_plant
133,san joaquin no. 1-a(e) ferc no. 1354,pacific gas and electric company,0.34,f1_gnrt_plant
133,san joaquin no. 2 (e) ferc no. 1354,pacific gas and electric company,2.88,f1_gnrt_plant
133,san joaquin no. 2 ferc no. 1354,pacific gas and electric company,2.88,f1_gnrt_plant
133,san joaquin no. 3 (e) ferc no. 1354,pacific gas and electric company,4.0,f1_gnrt_plant
133,san joaquin no. 3 ferc no. 1354,pacific gas and electric company,4.0,f1_gnrt_plant
133,san joaquin valley no. 1-a (e) ferc no. 1354,pacific gas and electric company,0.42,f1_gnrt_plant
133,san joaquin valley no. 2 (e) ferc no. 1354,pacific gas and electric company,2.88,f1_gnrt_plant
133,san joaquin valley no. 3 (e) ferc no. 1354,pacific gas and electric company,4.0,f1_gnrt_plant
133,see notes on page 411-2 thru 411-5.,pacific gas and electric company,0.0,f1_gnrt_plant
133,shasta common,pacific gas and electric company,0.0,f1_hydro
133,south ferc no. 1121,pacific gas and electric company,6.75,f1_gnrt_plant
133,spaulding no. 1 (d) ferc no. 2310,pacific gas and electric company,7.04,f1_gnrt_plant
133,spaulding no. 1 ferc no. 2310,pacific gas and electric company,7.04,f1_gnrt_plant
133,spaulding no. 2 (d) ferc no. 2310,pacific gas and electric company,3.71,f1_gnrt_plant
133,spaulding no. 2 ferc no. 2310,pacific gas and electric company,3.7,f1_gnrt_plant
133,spaulding no. 3 (d) ferc no. 2310,pacific gas and electric company,6.3,f1_gnrt_plant
133,spaulding no. 3 ferc no. 2310,pacific gas and electric company,6.61,f1_gnrt_plant
133,spring gap (h) ferc no. 2130,pacific gas and electric company,6.0,f1_gnrt_plant
133,spring gap ferc no. 2130,pacific gas and electric company,6.0,f1_gnrt_plant
133,stanislaus-spr gap,pacific gas and electric company,0.0,f1_hydro
133,stanislaus-spring,pacific gas and electric company,0.0,f1_hydro
133,stockton common,pacific gas and electric company,0.0,f1_hydro
133,suisun wind power plant (r),pacific gas and electric company,0.0,f1_gnrt_plant
133,the geysers,pacific gas and electric company,1353.8,f1_steam
133,toadtown ferc no. 803,pacific gas and electric company,1.8,f1_gnrt_plant
133,tule ferc no. 1333,pacific gas and electric company,4.8,f1_gnrt_plant
133,volta no. 1 ferc no. 1121,pacific gas and electric company,8.55,f1_gnrt_plant
133,volta no. 2 ferc no. 1121,pacific gas and electric company,0.96,f1_gnrt_plant
133,wind turbine:,pacific gas and electric company,0.0,f1_gnrt_plant
133,wise ii ferc no. 2310,pacific gas and electric company,2.88,f1_gnrt_plant
133,wishon dam & res,pacific gas and electric company,0.0,f1_hydro
133,wishon dam & reservo,pacific gas and electric company,0.0,f1_hydro
134,beaver - upper 814,pacificorp,2.4,f1_gnrt_plant
134,bigfork 2652,pacificorp,4.15,f1_gnrt_plant
134,blundell plant,pacificorp,26.1,f1_steam
134,carbon plant,pacificorp,188.64,f1_steam
134,centrali,pacificorp,693.49,f1_steam
134,centralia plant,pacificorp,693.49,f1_steam
134,cholla plant,pacificorp,414.0,f1_steam
134,clearwater no.1,pacificorp,15.0,f1_hydro
134,colstrip plant,pacificorp,155.61,f1_steam
134,craig plant,pacificorp,172.13,f1_steam
134,dave johnston plant,pacificorp,816.72,f1_steam
134,drop,pacificorp,1.4,f1_gnrt_plant
134,drop plant,pacificorp,1.4,f1_gnrt_plant
134,drop plant (naches),pacificorp,1.4,f1_gnrt_plant
134,fall creak 2082,pacificorp,2.1,f1_gnrt_plant
134,frountain green,pacificorp,0.1,f1_gnrt_plant
134,gadsby,pacificorp,251.6,f1_steam
134,gadsby plant,pacificorp,251.64,f1_steam
134,hayden plant,pacificorp,81.25,f1_steam
134,hermiston plant,pacificorp,234.0,f1_steam
134,hunter,pacificorp,1440.5,f1_steam
134,hunter #3,pacificorp,446.4,f1_steam
134,hunter plant,pacificorp,1134.12,f1_steam
134,huntington plant,pacificorp,892.8,f1_steam
134,hydro plants: licensed proj no.,pacificorp,0.0,f1_gnrt_plant
134,hydro plants: licensed proj. no.,pacificorp,0.0,f1_gnrt_plant
134,james river,pacificorp,52.21,f1_steam
134,james river plant,pacificorp,52.21,f1_steam
134,jim bridger plant,pacificorp,1494.93,f1_steam
134,john c. boyle,pacificorp,79.99,f1_hydro
134,keno regulating dam,pacificorp,0.0,f1_gnrt_plant
134,naughton plant,pacificorp,707.2,f1_steam
134,north umpqua,pacificorp,0.0,f1_gnrt_plant
134,olmstead,pacificorp,10.3,f1_hydro
134,prospect #1 2630,pacificorp,3.7,f1_gnrt_plant
134,prospect #3 2337,pacificorp,7.2,f1_gnrt_plant
134,prospect #4 2630,pacificorp,1.0,f1_gnrt_plant
134,pumping plant,pacificorp,,f1_gnrt_plant
134,pumping station:,pacificorp,0.0,f1_gnrt_plant
134,st anthony 2381,pacificorp,0.5,f1_gnrt_plant
134,toketee falls,pacificorp,42.3,f1_hydro
134,uper klamath lake,pacificorp,0.0,f1_gnrt_plant
134,upper klamath lake,pacificorp,0.0,f1_gnrt_plant
134,wyodak plant,pacificorp,289.66,f1_steam
135,chester,peco energy company,58.0,f1_steam
135,chester (n,peco energy company,56.0,f1_steam
135,conemaugh,peco energy company,388.0,f1_steam
135,conemaugh (g),peco energy company,388.0,f1_steam
135,cromby,peco energy company,418.0,f1_steam
135,croyden,peco energy company,546.0,f1_steam
135,croydon (r),peco energy company,546.0,f1_steam
135,delaware,peco energy company,313.0,f1_steam
135,delaware (l),peco energy company,77.0,f1_steam
135,eddystone,peco energy company,1489.0,f1_steam
135,eddystone (k),peco energy company,80.0,f1_steam
135,falls,peco energy company,64.0,f1_steam
135,falls (o),peco energy company,64.0,f1_steam
135,keystone,peco energy company,393.0,f1_steam
135,limerick,peco energy company,2255.0,f1_steam
